product_name,product_code,ITEMS,product_price,message,score,created_at
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 🙂🙂,5,2024-04-22 09:48:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"맛은 그닥인데 효과는 다른효소에 비해 좋은거 같아요
비싼만큼 효과가 있는거겠죠?

(2024-04-21 22:05:26 에 등록된 네이버 페이 구매평)",5,2024-04-22 02:49:50 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"효과 좋아 항상주문하는 제품이예요 ㅎㅎ

(2024-04-21 17:40:03 에 등록된 네이버 페이 구매평)",5,2024-04-22 02:47:20 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"꾸주우우운히 먹고 있는 효소 제퓸!
효소중에 제일 속편하고
응가에 영향도 안주는 효소!",5,2024-04-21 20:16:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-04-20 20:02:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"항상먹는제품이예요 ㅎㅎ
이...
항상먹는제품이예요 ㅎㅎ
이번에 사은품으로 받은 초코효소 넘 궁금하네요 ㅎㅎ
믿고먹는 마이해빗 효소",5,2024-04-17 19:17:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"잘받앗습니당 감사합니당!





(2024-04-12 11:49:57 에 등록된 네이버 페이 구매평)",5,2024-04-13 02:51:03 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,꾸준히 먹고 있어요. 화장실 잘 가요^^,5,2024-04-07 21:57:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 👍👍,5,2024-04-07 21:21:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-04-01 09:10:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"진짜 효과있는거 같아요
밀...
진짜 효과있는거 같아요
밀가루 킬러인 저에게 아주,,, 필수인거 같아요 ㅠㅠ",5,2024-03-24 10:25:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요👍 감사합니다.,4,2024-03-21 20:52:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,5,2024-03-20 19:49:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.🍀 감사합니다!,5,2024-03-17 22:32:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 👍👍,4,2024-03-17 20:06:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 🍀🍀,5,2024-03-16 21:49:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"6개월 이상 꾸준히 먹고 있습니다
소화가 잘 되고 좋아요~~^^",5,2024-03-16 19:48:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요😆 감사합니다.,5,2024-03-16 19:22:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"항상 먹는 제품이에요. 너무 좋아요.
소화도 잘되구요",5,2024-03-12 19:18:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요😃 감사합니다.,5,2024-03-12 19:14:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,속이편한하고 좋아요 강추요,5,2024-03-10 20:06:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,4,2024-03-10 19:08:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,매우 만족하게 잘 먹고 있습니다.,5,2024-03-09 21:39:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"구매창 열릴 때마다 꼭 삽니다.
추천해용",5,2024-03-09 20:05:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,타 회사보다 소화도 잘되는것 같고 속쓰림도 덜 한것 같아 좋아요ᆢ,5,2024-03-09 19:01:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,식사후 빠질수없는 효소 소화가잘되요,5,2024-03-05 09:20:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.🌈 감사합니다!,5,2024-02-28 20:18:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-02-25 20:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 😆😆,5,2024-02-24 20:49:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 😃😃,5,2024-02-24 19:21:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"소화도 잘되고 화장실도 잘 가네요

(2024-02-22 22:54:09 에 등록된 네이버 페이 구매평)",5,2024-02-23 02:53:14 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,오우 소화잘되고 살안찌고 최고!!,5,2024-02-21 19:06:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족하지는 못했어요.,1,2024-02-20 20:36:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,아침마다 화장실 잘 가서 너무 좋아요!!,5,2024-02-18 19:31:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.🌈 감사합니다!,5,2024-02-18 19:11:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.🙂 감사합니다!,5,2024-02-16 22:10:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.🍀 감사합니다!,5,2024-02-13 10:04:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"효소 이것저것 마니 먹어봣는데요~ 방귀가 너무많이나오는것들뿐이엇는데,마이해빗은 역가수치도 높고 방귀도마니줄고 소화도 다른제품들보다는 효과가 젤 좋은거같아요~!!",5,2024-02-13 01:21:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"원래 꾸준히 효소를 먹어왓는데
인플루언서들이 많이 판매하는 마이해빗
드디유 리뉴얼로 먹어보네요 역가수치 높은게 완전기대됩니다",5,2024-02-11 02:43:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,추천받아서 구입했어요. 거부감 없이 고소하고 맛있어요. 효과 기대합니다.,5,2024-02-10 19:50:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,효소는 마이해빗이 최고인거 같아요👍,5,2024-02-07 23:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,추천받고 처음으로 구매해봤어요 꾸준히 섭취해볼게요,5,2024-02-07 19:37:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,5,2024-02-07 08:42:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,5,2024-02-03 19:11:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요😍 감사합니다.,5,2024-02-01 10:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.😃 감사합니다!,5,2024-01-31 20:39:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,위가 편해지긴 하지만 전에 먹었던 효소들에 비해 맛이 별로고요 ㅠ 먹고 자면 붓기도 빠졌는데 이 효소는 그런 느낌은 없어요 … 두번 사먹진 않을것 같아요 같은 브랜드를 오래 먹기도 했고 평도 좋아서 구매했는데 조금 아쉬워요😢,3,2024-01-30 12:03:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"작년 한해동안 도움을 많이 받았던 제품입니다. 다른 효소
들도 사먹어봤지만 도움이안됐고 한포에 7천가량 되는 효소
는 비싸서 부담스러웠고 마이해빗을 먹어보니 반음이 오더
라구요. 체기있어 힘들때 과식했을때 몸이 무거울때 컨디션
안좋을때 등등 효과가 좋아서 가격이 부담은 되지만 지금까
지 애용합니다. 그런데 이번은 제품이 업그레이드 되었길래
고민고민하다 새제품으로 구매해봤어요. 몇일 된것같은데
기존것처럼의 반응은 아직 모르겠지만 성분이 더 많은지라
믿고 먹으며 내몸을 시험중이네요~~",5,2024-01-29 20:57:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요😆 감사합니다.,5,2024-01-29 20:29:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.🍀 감사합니다!,5,2024-01-27 21:17:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,5,2024-01-24 20:04:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,5,2024-01-23 19:50:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.😍 감사합니다!,5,2024-01-22 09:31:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.😃 감사합니다!,5,2024-01-20 19:55:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 😃😃,5,2024-01-16 20:58:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 😍😍,5,2024-01-15 20:32:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-01-15 19:54:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-01-15 19:48:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,5,2024-01-14 16:49:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 👍👍,5,2024-01-13 19:21:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 🙂🙂,5,2024-01-07 20:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,5,2024-01-07 19:44:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,만족할 만큼 좋은 상품이에요😍 감사합니다.,5,2024-01-06 19:16:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"항상먹는제품인데 공구가아직안해서 급한대로 제가격주고 한박스 주문했어요
리뉴얼 된거라 더 기대됩니닽





(2024-01-03 20:22:49 에 등록된 네이버 페이 구매평)",5,2024-01-04 03:36:47 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,잘 산 것 같아 기분이 좋아요 👍👍,5,2024-01-02 09:38:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"주변에서 나이 들수록 효소를 꼭 챙겨줘야 한다고 하더라고요? 그래서 미리 챙겨주려고 유명하다는 제품들 이것저것 먹어봤는데 오히려 속이 더 울렁거리더라고요.. ㅜㅜ 효소가 저한테 안 맞는 줄 알고 포기할까 하고 마지막으로 마이해빗 효소를 먹어봤는데 마이해빗 효소는 신기하게 속도 너무 편하고 맛있어서 자꾸 찾게 되더라고요! 이번에 사무실에 3박스 주문해서 꾸준히 먹고 있습니다!! 맛도 여러 가지라 골라 먹는 재미가 있어서👍👍

(2024-08-01 14:27:50 에 등록된 네이버 페이 구매평)",5,2024-08-02 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"효소 다이어트할겸 규칙적으로 챙겨먹었더니 확실히 소화도 잘되고 기초대사량도 늘어나 몸이 가볍고 활발해지는 기분이 들어요

(2024-07-31 20:56:25 에 등록된 네이버 페이 구매평)",5,2024-08-01 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"최근에 일이 많아서 집에 와서 밥 먹는 시간이 늦어지다 보니까 다음날 속이 너무 안 좋더라고요.. 일 때문에 당장 바꿀 수 없는 사이클이라 소화에 도움 된다는 식단으로 바꿔도 조금 아쉽더라고요😕 그러다가 효소를 먹으면 도움이 된다고 해서 유X브로 이것저것 알아봤는데 효소 구매할 때 가장 1순위로 봐야 하는 게 역가수치를 보라고 하더라고요? 마이해빗 역가수치가 다른 곳보다 훨씬 높아서 기대하고 구매했습니다! 지금 3개월 정도 먹고 있는데 먹은 날과 안 먹은 날이 확연하게 차이나서 이제 이거 못 끊어요ㅎㅎ 저는 한 번에 좀 많이 사서 먹는 편인데 효소 처음 드시는 분들이라면 1박스만 구매해서 경험해보세요!

(2024-07-31 07:19:41 에 등록된 네이버 페이 구매평)",5,2024-08-01 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"효소 제품을 사용한 후 신기하게 똥배 같던 제 배가 쏙 들어갔어요..! 다이어트를 따로 한 게 아니고 약간 가스가 차 있던 배가 쏙 들어가면서 속도 편해지고 배도 들어간 느낌이 드는 것 같아요! 곡물의 특유 역한 맛도 없고 믿고 먹을 수 있는 원료라 부모님이랑 같이 먹고 있어요!😁😁

(2024-07-30 15:26:25 에 등록된 네이버 페이 구매평)",5,2024-07-31 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"어머니가 소화제를 습관처럼 드시 길래 걱정돼서 이것저것 알아봤는데 나이가 들면 소화력이 떨어지는 건 당연하다고 하더라고요…ㅠ 그래서 소화에 도움이 된다는 야채, 영양제 진짜 많이 권장 드렸는데 맛이 없어서 오래 못 드시다가 이번에 산 효소는 맛있다고 더 사달라고 하셔서 놀랐어요..! 특히 곡물맛이 맛도 좋고 먹고 나면 다음날 아침에도 더부룩하던 속이 시원해서 소화제 이제 잘 안 찾으신다니 너무 다행이에요😭😭 진짜 저희 어머니 구원템 입니다!!

(2024-07-30 16:27:50 에 등록된 네이버 페이 구매평)",5,2024-07-31 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"회사에 갖다놓고 점심먹고 저녁먹고 챙겨먹고 있어요 ㅎㅎ
소화도 잘되고 화장실도 편하게가니깐
진짜 찐만족! ㅎㅎㅎ

(2024-07-29 08:13:57 에 등록된 네이버 페이 구매평)",5,2024-07-30 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"소화가 불편해서 구매했는데 효과가 너무 좋아요
이제는 밥먹고 습관처럼 먹게됩니다.ㅎㅎ
고소하고 맛있어요

(2024-07-29 21:48:19 에 등록된 네이버 페이 구매평)",5,2024-07-30 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"남편이 최근에 고기를 자주 안 먹더라고요. 그래도 나이 들면 단백질 잘 섭취해야 해서 내가 자주 사먹이는데 먹으면 속이 더부룩해서 잘 안 먹는다고 하셔서 어떻게 하면 좋을까 하고 주변 친구들한테 물어봤는데 효소를 여기저기서 추천해서 선물로 사줬어요. 처음에는 별로 관심 없으시다가 이제는 다 먹을 때쯤 되면 더 사달라고 졸라요😁😁 습관처럼 먹다 보니 더부룩한 속도 해결되고 속이 가벼워서 좋다고 하네요!! 그래서 또 구매하러 왔어요!

(2024-07-29 11:17:20 에 등록된 네이버 페이 구매평)",5,2024-07-30 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"먹는걸 너무 좋아하는데 그동안 속이 더부룩해서 소화제를 달고 살았는데 효소 먹고 이제 소화제 끊었어요!!

(2024-07-28 18:34:40 에 등록된 네이버 페이 구매평)",5,2024-07-29 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"친구의 추천으로 이 효소 제품을 사용하게 되었는데, 정말 좋았습니다. 소화가 잘 안돼서 고생했는데 이제는 밤에 식사해도 다음날 아침에 속이 편해졌어요. 인공 첨가물이 없어서 부모님한테도 맘 편하게 선물로 드릴 수 있어서 좋았습니다. 한포 씩 나눠져 있어서 휴대하기도 편리하고, 언제 어디서나 복용할 수 있어 매우 편리했습니다. 소화 문제로 고민이신 분들께 추천 드립니다!✨

(2024-07-28 13:57:19 에 등록된 네이버 페이 구매평)",5,2024-07-29 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"남편이랑 되도록이면 야식은 먹지 않고 있는데 간혹 진짜 둘다 스트레스가 극한에 도달할 때면 한달에 한두번 정도는 지릅니다. 그럴 때도 평소와 달리 스트레스를 덜 받는 이ㅠ는 바로 마이해빗 효소 덕분입니다. 처음에는 저 혼자 먹었는데.. 남편이 좋은 건 같이 나누어먹자며.. 이제는 함께 먹고 있습니다.

(2024-07-27 23:19:40 에 등록된 네이버 페이 구매평)",5,2024-07-28 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"소화가 잘 안돼서 매번 식사 후에 속이 울렁거리고 더부룩해서 탄산을 습관처럼 먹었습니다. 이런 저에게 이 효소 제품은 정말 신의 한 수였습니다. 초반 며칠 동안은 큰 변화를 느끼지 못했지만, 일주일 정도 지나니까 느낌이 확 오더라고요?? 밥 먹은 후나 아침에 울렁거리고 더부룩했던 속이 가벼워지고 시원하게 잘 나오더라고요..ㅎ 특히, 야간에 너무 배고파서 야식 먹은 후에도 도움이 되는 것 같아서 좋았어요ㅎㅎ 소화 불량으로 고민 중이신 분들께 강력 추천드려요

(2024-07-27 11:33:43 에 등록된 네이버 페이 구매평)",5,2024-07-28 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"소화 문제가 있어서 여러 방법을 시도해봤지만, 이 효소 제품만큼 효과를 본 것은 없었습니다!! 처음에는 먹고 나서 바로 소화가 잘 되는 느낌도 들더라고요? 확실히 식사 후 더부룩함이 사라졌습니다. 정제효소 없이 특허 받은 발효 효소여서 안심하고 복용할 수 있어 좋았습니다ㅎㅎ 휴대하기도 편리하고, 언제 어디서나 복용할 수 있어 매우 편리하네요. 강력히 추천합니다!

(2024-07-27 19:51:27 에 등록된 네이버 페이 구매평)",5,2024-07-28 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"임신하고 소화제 먹는건 불안해서 구매했는데 소화 직빵이네요 너무 만족스러워요

(2024-07-26 11:26:25 에 등록된 네이버 페이 구매평)",5,2024-07-27 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"저는 이제 마이해빗 효소 없으면 불안해서 못 삽니다..어느 날 거울 보니까 아랫배가 올챙이처럼 나와서 왤케 살쪘지 생각해 보니까 제가 요즘 디저트에 빠져있더라고요..;; 특히 요즘따라 빵을 습관적으로 먹고 있어서 이걸 어떻게 해야 할까 하다가 효소가 탄수화물이랑 단백질 분해에는 짱이라고 해서 먹어봤습니다. 확실히 소화도 잘되고 무엇보다 똥배가 좀 줄어든 것 같아서 기분이 좋아요!!

(2024-07-26 23:00:53 에 등록된 네이버 페이 구매평)",5,2024-07-27 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"잦은 술자리 때문에 밤늦게 이것저것 먹는 게 습관이 되더라고요…ㅠ 이제는 회식이 없어도 저녁만 되면 배가 고파서 떡도 구워 먹고 빵도 주워 먹고..이렇게 먹고 나면 다음날 소화가 잘 안돼서 배도 안 고프고 더부룩하게 하루를 보내요..이거는 오히려 몸에 안 좋은 것 같아서 소화에 도움 되는 제품 찾다가 마이해빗 효소를 옆 동료가 추천해서 구매해봤습니다! 맛도 좋고 야식 먹을 것 같은 날에는 미리 먹어주니까 다음 날 화장실도 잘 가서 확실히 도움이 되는 것 같아요!! 3가지 맛 한번 다 먹어보고 싶어서 재구매 할 겸 들어왔습니다!

(2024-07-26 19:21:25 에 등록된 네이버 페이 구매평)",5,2024-07-27 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"효소 먹고 화장실도 편하게 가고 효소다이어트해보려고 헬스도 시작했어염ㅋㅋㅋㅋ
본격적으로 다욧시작해봅니다 ㅎㅎㅎ

(2024-07-25 08:13:57 에 등록된 네이버 페이 구매평)",5,2024-07-26 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"자꾸 소화가 안되고 가스만 나오고 냄새도 지독해서 진짜 저도 제가 싫을 때가 있습니다..ㅋ 더 나이 먹기 전에 좀 고쳐야 할 것 같아서 이것저것 알아보다가 직장 동료가 효소 제품 먹어보라 해서 샘플로 받아서 먹어봤는데 소화가 잘 돼서 그런가? 소화가 안돼서 나오던 가스도 줄고 배도 좀 들어가면서 냄새도 괜찮아졌어요…ㅋㅋㅋ 효과 있는 것 같아서 어디 제품인지 물어보고 직접 구매했습니다.

(2024-07-25 09:21:25 에 등록된 네이버 페이 구매평)",5,2024-07-26 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"요즘 자주 울렁거리고 속이 더부룩해서 저는 빨리 먹어서 체한 줄 알았는데 이것도 한두 번이어야지..진짜 자주 그러니까 스트레스 더라고요.. 활명수로 어떻게 살았는데 자주 먹으면 안 좋을 것 같아서 이것저것 알아보다가 알게 된 게 마이해빗 효소입니다. 맛도 3가지 있고 곡물맛은 그 특유의 역한 맛이 없다고 해서 한가지씩 먹어봤는데 진짜 곡물맛 👍👍 저는 개인적으로 곡물맛이랑 오렌지맛 추천 드립니다!! 이거 먹고 확실히 자주 체하던 속이 괜찮아졌어요!! 추천 추천!!

(2024-07-26 20:29:41 에 등록된 네이버 페이 구매평)",5,2024-07-26 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"세상에서 제일 좋아하는 음식이 떡볶이, 소금빵, 흰쌀밥 이라고 말하는 탄수화물 러버였습니다.
최근 들어서는 나이를 먹어서 그런가 밤에 밥을 먹으면 소화가 잘 안되더라고요ㅠㅠ 특히 다음날 점심까지 속이 안 좋아서 더부룩한 게 울렁거리더라고요. 그러다가 주변에서 효소를 먹어보라고 추천해서 알아보다가 마이해빗 효소를 알게 되었어요. 효소는 역가수치가 높을 수록 좋다고 하는데 마이해빗 역가수치가 제일 높더라고요! 지금 1통 가까이 먹어가는데 확실히 요즘 속이 가벼워짐이 느껴집니다. 원래 점심까지 더부룩하던 속이 아침에 일어나도 가볍고 화장실도 잘 가게 되더라고요? 이제 효소 못 끊을 것 같아요!! 번창하세요~~

(2024-07-25 10:19:40 에 등록된 네이버 페이 구매평)",5,2024-07-26 00:00:00 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"4년을 먹는 효소입니다 믿고 드세요

(2024-08-21 17:29:00 에 등록된 네이버 페이 구매평)",5,2024-08-22 02:49:10 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"지인에게 추천받아 3년째 먹고 있어요. 장이 편안해요.

(2024-08-26 13:56:22 에 등록된 네이버 페이 구매평)",4,2024-08-27 02:46:19 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"너무 좋았요 항상 먹습니다

(2024-09-09 15:57:58 에 등록된 네이버 페이 구매평)",3,2024-09-10 02:47:14 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"마음에 듭니다. 많이 파세요^^

(2024-09-15 15:43:01 에 등록된 네이버 페이 구매평)",5,2024-09-16 02:44:35 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"없으면 안될만큼 꼭 챙겨다니고 쟁겨둡니다





(2024-10-04 17:09:30 에 등록된 네이버 페이 구매평)",5,2024-10-05 03:10:19 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"너무 잘먹고 있어욯ㅎㅎㅎ

(2024-11-09 10:44:44 에 등록된 네이버 페이 구매평)",5,2024-11-10 02:43:32 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"이거 없으면 전ㅋㅋ아무것도 먹을수가 없습니다

(2024-11-10 01:34:22 에 등록된 네이버 페이 구매평)",5,2024-11-11 02:40:39 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"효소 먹어보고싶었는데 세일해서 구매하였습니다ㅎㅎ믿고 먹는 마이해빗

(2024-11-15 11:06:54 에 등록된 네이버 페이 구매평)",5,2024-11-16 02:44:45 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"배송이 빠르네요..
잘받았어요

(2024-11-17 21:05:35 에 등록된 네이버 페이 구매평)",5,2024-11-18 02:47:09 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,효소는 마이해빗입니다. 온가족이 다 먹어요,5,2024-11-26 19:15:26 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"좋아용 또 구매할게용!! ㅎㅎ





(2024-11-27 16:45:47 에 등록된 네이버 페이 구매평)",5,2024-11-28 03:12:55 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"잘 받았습니다
꾸준히 먹어보겠습니당

(2024-11-28 19:22:26 에 등록된 네이버 페이 구매평)",5,2024-11-29 02:48:13 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"두번째구입 괜찮은거 같아요

(2024-12-04 19:06:53 에 등록된 네이버 페이 구매평)",5,2024-12-05 02:48:22 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"포방도 꼼꼼하고 배송도 빨라요!
오늘도착해서 한포 먹어봤는데 삼키기도 쉼고 맛도 먹기 편해요!





(2024-12-12 16:48:46 에 등록된 네이버 페이 구매평)",5,2024-12-13 03:16:34 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"없으면 안될효소ㅋ가격대비 너무 만족합니다

(2024-12-27 20:00:46 에 등록된 네이버 페이 구매평)",5,2024-12-28 02:49:26 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,항상 챙겨먹구 있습니다.,5,2025-01-09 13:30:37 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,"맛도 좋고 효과도 좋아요 재구매각입니다

(2025-01-17 11:35:33 에 등록된 네이버 페이 구매평)",5,2025-01-18 02:44:14 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,소화가 엄청 잘되고 변비로 고생이였는데 너무 편하게 화장실 다녀요 완젼 만족합니다,5,2025-01-28 22:21:39 +0900
마이해빗 프리미엄 효소습관,14,효소습관 오리지널,34800,식사 후 꼭 먹고있어요 좋아요,5,2025-01-30 09:47:13 +0900
